Date,Close,Regime
2025-04-24,118.010820357643,Strong Uptrend
2025-04-25,118.61519762184241,Strong Uptrend
2025-04-28,120.9941519905217,Strong Uptrend
2025-04-29,120.1672378810822,Strong Uptrend
2025-04-30,118.78091562827643,Strong Uptrend
2025-05-01,116.78027830771896,Strong Uptrend
2025-05-02,118.66616150579384,Strong Uptrend
2025-05-05,119.56388618229329,Strong Uptrend
2025-05-06,119.60945217294297,Strong Uptrend
2025-05-07,120.06040105779232,Strong Uptrend
2025-05-08,118.81793515044743,Strong Uptrend
2025-05-09,121.89798391867406,Strong Uptrend
2025-05-12,122.17179310890731,Strong Uptrend
2025-05-13,122.4217512036061,Strong Uptrend
2025-05-14,123.43668715877693,Strong Uptrend
2025-05-15,124.15338254663821,Strong Uptrend
2025-05-16,124.55103678587022,Strong Uptrend
2025-05-19,123.67901270408136,Strong Uptrend
2025-05-20,124.38515325543864,Strong Uptrend
2025-05-21,126.88651700789127,Strong Uptrend
2025-05-22,128.74001065608,Strong Uptrend
2025-05-23,130.94717938273365,Strong Uptrend
2025-05-26,130.39688109359608,Strong Uptrend
2025-05-27,129.22430876721143,Strong Uptrend
2025-05-28,129.1821183439505,Strong Uptrend
2025-05-29,129.37641524135935,Strong Uptrend
2025-05-30,130.9343151977697,Strong Uptrend
2025-06-02,128.84093951468728,Strong Uptrend
2025-06-03,130.965811015823,Strong Uptrend
2025-06-04,130.88054074366823,Strong Uptrend
2025-06-05,130.4413522264753,Strong Uptrend
2025-06-06,129.23906859118068,Strong Uptrend
2025-06-09,127.2210107976894,Strong Uptrend
2025-06-10,128.4017301636073,Strong Uptrend
2025-06-11,128.61765794667429,Strong Uptrend
2025-06-12,127.0758049184679,Strong Uptrend
2025-06-13,125.54595919662579,Strong Uptrend
2025-06-16,125.23960950278018,Strong Uptrend
2025-06-17,127.48417051533592,Strong Uptrend
2025-06-18,127.27079226061836,Strong Uptrend
2025-06-19,125.47519027205244,Strong Uptrend
2025-06-20,125.28266000831819,Strong Uptrend
2025-06-23,125.05641295752568,Strong Uptrend
2025-06-24,121.81751504614857,Strong Uptrend
2025-06-25,121.86552414069607,Strong Uptrend
2025-06-26,121.69669518673305,Strong Uptrend
2025-06-27,122.66906668030161,Strong Uptrend
2025-06-30,125.09421960876637,Strong Uptrend
2025-07-01,126.64187083036188,Strong Uptrend
2025-07-02,126.41805540038119,Strong Uptrend
2025-07-03,125.1337107827779,Strong Uptrend
2025-07-04,128.54270073174317,Strong Uptrend
2025-07-07,128.7405689649396,Strong Uptrend
2025-07-08,128.87989833198736,Strong Uptrend
2025-07-09,128.96990232501227,Strong Uptrend
2025-07-10,129.34934416668747,Strong Uptrend
2025-07-11,129.28290848079305,Strong Uptrend
2025-07-14,128.6586010049891,Strong Uptrend
2025-07-15,128.07190219998404,Strong Uptrend
2025-07-16,128.1501969974365,Strong Uptrend
2025-07-17,127.57023211142892,Strong Uptrend
2025-07-18,126.77622351683262,Strong Uptrend
2025-07-21,127.03180630248593,Strong Uptrend
2025-07-22,126.82508320083224,Strong Uptrend
2025-07-23,128.88350492844597,Strong Uptrend
2025-07-24,125.60360293994982,Strong Uptrend
2025-07-25,127.11263259911541,Strong Uptrend
2025-07-28,128.8403694974972,Strong Uptrend
2025-07-29,126.29464797174785,Strong Uptrend
2025-07-30,125.97770621416927,Strong Uptrend
2025-07-31,125.6251476704166,Strong Uptrend
2025-08-01,123.97219910653406,Strong Uptrend
2025-08-04,123.11993409477188,Strong Uptrend
2025-08-05,121.86412221343365,Strong Uptrend
2025-08-06,124.15231611197098,Strong Uptrend
2025-08-07,125.44672784474582,Strong Uptrend
2025-08-08,127.18446712788436,Strong Uptrend
2025-08-11,128.23359610029672,Strong Uptrend
2025-08-12,126.90199147444757,Strong Uptrend
2025-08-13,126.35174825407277,Strong Uptrend
2025-08-14,127.09608460907079,Strong Uptrend
2025-08-15,125.6583544311962,Strong Uptrend
2025-08-18,126.68381924982894,Strong Uptrend
2025-08-19,126.49634159143967,Strong Uptrend
2025-08-20,126.13803443742863,Strong Uptrend
2025-08-21,127.16480107356023,Strong Uptrend
2025-08-22,127.85578059824026,Strong Uptrend
2025-08-25,127.5114274305031,Strong Uptrend
2025-08-26,129.13162117992115,Strong Uptrend
2025-08-27,127.85251577530308,Strong Uptrend
2025-08-28,128.76984921586907,Strong Uptrend
2025-08-29,129.6639190595258,Strong Uptrend
2025-09-01,129.38173232321287,Strong Uptrend
2025-09-02,129.92996593020715,Strong Uptrend
2025-09-03,128.42265441637372,Strong Uptrend
2025-09-04,129.74635105256894,Strong Uptrend
2025-09-05,129.62673227751085,Strong Uptrend
2025-09-08,129.0670126306074,Strong Uptrend
2025-09-09,130.56171622786837,Strong Uptrend
2025-09-10,129.76020743660555,Strong Uptrend
2025-09-11,128.0516250504529,Strong Uptrend
2025-09-12,126.17696753649693,Strong Uptrend
2025-09-15,127.06956619959705,Strong Uptrend
2025-09-16,125.5583331891067,Strong Uptrend
2025-09-17,127.91914563442873,Strong Uptrend
2025-09-18,125.38083472685933,Strong Uptrend
2025-09-19,127.66322299681059,Strong Uptrend
2025-09-22,128.05551133726493,Strong Uptrend
2025-09-23,128.05122069132926,Strong Uptrend
2025-09-24,127.46978386557646,Strong Uptrend
2025-09-25,128.10414052249337,Strong Uptrend
2025-09-26,128.17614857952137,Strong Uptrend
2025-09-29,129.7315072938308,Strong Uptrend
2025-09-30,130.00326461151724,Strong Uptrend
2025-10-01,130.3229670873034,Strong Uptrend
2025-10-02,129.96850280224038,Strong Uptrend
2025-10-03,130.01625054904312,Strong Uptrend
2025-10-06,130.543051241594,Strong Uptrend
2025-10-07,128.43301181381912,Strong Uptrend
2025-10-08,126.81892702260086,Strong Uptrend
2025-10-09,127.89287063954313,Strong Uptrend
2025-10-10,128.23395858087918,Strong Uptrend
2025-10-13,128.11692058435577,Strong Uptrend
2025-10-14,128.26139826638013,Strong Uptrend
2025-10-15,128.83273300371562,Strong Uptrend
2025-10-16,128.2544169014143,Strong Uptrend
2025-10-17,127.3720866176289,Strong Uptrend
2025-10-20,127.74394405095963,Strong Uptrend
2025-10-21,126.60956026889443,Strong Uptrend
2025-10-22,127.25132822030707,Strong Uptrend
2025-10-23,125.20406589919831,Strong Uptrend
2025-10-24,126.62869173737484,Strong Uptrend
2025-10-27,127.35312270300166,Strong Uptrend
2025-10-28,127.80242653882648,Strong Uptrend
2025-10-29,129.19609839821567,Strong Uptrend
2025-10-30,131.50686651910416,Strong Uptrend
2025-10-31,132.98338907197,Strong Uptrend
2025-11-03,130.66165918637932,Strong Uptrend
2025-11-04,129.10881476513003,Strong Uptrend
2025-11-05,128.41911676393016,Strong Uptrend
2025-11-06,128.57385772883893,Strong Uptrend
2025-11-07,129.368159589223,Strong Uptrend
2025-11-10,128.54624844307597,Strong Uptrend
2025-11-11,128.90973767846168,Strong Uptrend
2025-11-12,128.05247963671914,Strong Uptrend
2025-11-13,127.38550062194551,Strong Uptrend
2025-11-14,125.71046745304028,Strong Uptrend
2025-11-17,124.66340418963854,Strong Uptrend
2025-11-18,123.09235267418077,Strong Uptrend
2025-11-19,122.00234920990832,Strong Uptrend
2025-11-20,123.42100074513169,Strong Uptrend
2025-11-21,122.36073300206232,Strong Uptrend
2025-11-24,125.76897559672285,Strong Uptrend
